20;2;99.0;0.0;0.0
20;4;98.0;0.0;0.0
20;6;97.0;0.0;0.0
20;8;96.0;0.0;0.0
21;9;90.47619047619048;0.09523809523809523;0.0
22;10;85.4090909090909;0.18181818181818182;0.0
23;11;80.73913043478261;0.2608695652173913;0.0
23;12;79.73913043478261;0.2608695652173913;0.0
23;14;78.73913043478261;0.2608695652173913;0.0
23;16;77.73913043478261;0.2608695652173913;0.0
23;18;76.73913043478261;0.2608695652173913;0.0
23;19;75.73913043478261;0.2608695652173913;0.0
24;20;73.70833333333333;0.3333333333333333;0.0
25;22;69.8;0.4;0.0
25;23;68.8;0.4;0.0
25;25;67.8;0.4;0.0
25;26;68.8;0.4;0.0
26;26;69.03846153846153;0.46153846153846156;0.0
27;25;71.07407407407408;0.5185185185185185;0.0
29;26;66.96551724137932;0.6206896551724138;0.0
31;28;61.70967741935484;0.7096774193548387;0.0
33;26;61.57575757575758;0.7878787878787878;0.0
33;27;60.57575757575758;0.7878787878787878;0.0
34;28;59.294117647058826;0.8235294117647058;0.0
35;28;59.48571428571429;0.8571428571428571;0.0
37;29;56.67567567567568;0.918918918918919;0.0
38;30;54.217824835526315;0.9736842105263158;20.0
38;31;53.217824835526315;0.9736842105263158;20.0
38;31;54.84940378289474;0.9736842105263158;20.0
38;32;53.84940378289474;0.9736842105263158;20.0
38;33;52.84940378289474;0.9736842105263158;20.0
38;34;53.170583624588815;1.0;19.714285714285715
38;36;52.17076351768092;1.0263157894736843;19.6
38;35;53.80234246504934;1.0263157894736843;19.53846153846154
38;37;52.80234246504934;1.0263157894736843;19.5
38;39;51.80234246504934;1.0263157894736843;19.473684210526315
39;41;49.49971829927885;1.0512820512820513;19.454545454545453
40;43;47.287225341796876;1.075;19.44
40;45;46.287225341796876;1.075;19.428571428571427
40;43;49.037225341796876;1.075;19.419354838709676
39;43;51.85661012698443;1.0769230769230769;19.4
38;45;52.21796828822086;1.0789473684210527;19.825
36;46;55.4572934044732;1.0555555555555556;20.23404255319149
37;44;57.039528717865814;1.0810810810810811;20.537037037037038
38;46;54.56480427792198;1.105263157894737;20.770491803278688
36;48;56.55697059631348;1.0555555555555556;21.3
36;45;61.112526151869034;1.0555555555555556;21.70886075949367
36;46;61.50141504075792;1.0555555555555556;22.03409090909091
34;48;64.10427921659806;1.088235294117647;22.303030303030305
36;49;59.598485926787056;1.1388888888888888;22.51818181818182
38;48;58.15424124190682;1.0789473684210527;22.92622950819672
41;49;54.191735785181926;1.146341463414634;23.261194029850746
42;48;55.50255274204981;1.2142857142857142;23.489795918367346
43;48;54.39784221316493;1.2325581395348837;23.68125
44;49;53.32061852650209;1.25;23.84393063583815
44;51;52.338164725086905;1.2727272727272727;24.02139037433155
45;53;50.197316620084976;1.288888888888889;24.17412935323383
45;54;50.30842773119608;1.288888888888889;24.306976744186045
44;53;52.716893418268725;1.2954545454545454;24.434782608695652
45;54;51.67874023119609;1.3111111111111111;24.546938775510203
46;54;51.75094153051791;1.326086956521739;24.646153846153847
45;54;54.108964157104495;1.3111111111111111;24.84115523465704
46;55;53.041377979776136;1.326086956521739;25.01360544217687
48;54;51.956320563952126;1.3541666666666667;25.167202572347268
49;55;49.916395654483715;1.3673469387755102;25.304878048780488
49;57;48.93252014627262;1.3673469387755102;25.41907514450867
49;58;48.952928309537924;1.3673469387755102;25.521978021978022
48;59;50.005436761925615;1.375;25.595300261096607
50;59;49.045219291448596;1.4;25.66169154228856
51;60;48.083548324949604;1.411764705882353;25.72209026128266
51;59;50.024724795537836;1.411764705882353;25.777272727272727
50;59;51.02182085394859;1.42;25.941431670281997
51;61;49.05728196513419;1.4509803921568627;26.076604554865426
51;61;50.01806627885968;1.4509803921568627;26.2
50;63;50.01476436972618;1.44;26.304924242424242
49;63;51.05470260065429;1.489795918367347;26.38155515370705
47;62;54.328266070561206;1.5319148936170213;26.438898450946645
47;61;55.45592564502929;1.5319148936170213;26.490968801313628
50;61;53.18857010632753;1.56;26.53846153846154
51;62;52.16403931992895;1.5686274509803921;26.66216216216216
53;63;49.23332085502597;1.5849056603773586;26.775539568345323
54;63;49.191963061414384;1.5925925925925926;26.879834254143645
55;63;49.133927369388665;1.6;26.97609561752988
55;64;48.14496585482901;1.6181818181818182;27.0727969348659
56;62;48.981662893135635;1.625;27.162361623616235
57;59;51.52584424588764;1.631578947368421;27.245551601423486
57;59;52.296558721285116;1.6842105263157894;27.30742857142857
59;58;52.10006520530935;1.694915254237288;27.364939360529217
62;56;51.85328785666535;1.7096774193548387;27.4185303514377
62;56;52.479337413449805;1.6451612903225807;27.493827160493826
62;57;52.28578902635303;1.6451612903225807;27.564179104477613
61;55;54.597736763157194;1.6721311475409837;27.628488931665064
60;54;56.16741965411541;1.6833333333333333;27.7243947858473
58;53;58.823416513808326;1.7241379310344827;27.864208633093526
61;55;54.979641931162014;1.7377049180327868;27.99478260869565
63;56;52.26600250477592;1.746031746031746;28.117003367003367
66;58;48.935729663649745;1.7575757575757576;28.231647634584014
68;57;48.00118799563514;1.7647058823529411;28.33122529644269
69;57;47.051570582538474;1.7971014492753623;28.420689655172414
70;56;47.54224010993077;1.7714285714285714;28.557949479940564
70;55;48.68509725278792;1.7714285714285714;28.68709444844989
71;56;47.71770151683316;1.7746478873239437;28.808823529411764
73;56;46.135627618273205;1.8082191780821917;28.918367346938776
73;56;45.829120768958134;1.821917808219178;29.03172504957039
73;58;44.83539902385362;1.726027397260274;29.17597944765575
74;58;43.93146131324465;1.7432432432432432;29.309612983770286
75;60;42.36403338587144;1.7466666666666666;29.429004854368934
76;61;41.490402201248024;1.763157894736842;29.535693215339233
79;62;38.95279199107405;1.7721518987341771;29.63662456946039
79;62;39.227514162809214;1.7848101265822784;29.74818537130095
84;63;35.95206689121343;1.7976190476190477;29.853804347826088
86;64;34.72750270432389;1.813953488372093;29.947619047619046
89;64;33.15241834350398;1.8202247191011236;30.03659793814433
91;62;33.64899336960829;1.8131868131868132;30.13711702661979
93;62;33.03621552831191;1.8387096774193548;30.22358121330724
96;63;31.555917126385495;1.84375;30.305674773485933
92;61;33.55236291490917;1.9130434782608696;30.369202226345084
91;58;35.11845276180415;1.934065934065934;30.419936851601264
89;59;35.46240219443553;1.9438202247191012;30.45701754385965
88;61;34.861690023438356;1.9659090909090908;30.492320819112628
88;61;34.99805365980199;1.9659090909090908;30.52574750830565
89;61;34.73964856250085;1.9662921348314606;30.557443365695793
87;60;36.258777516386424;2.0;30.58999606144151
86;60;36.25567050583847;2.046511627906977;30.615414110429448
87;60;36.00033134296181;2.0689655172413794;30.635548917102316
89;60;35.33740254873795;2.067415730337079;30.654657933042213
89;59;36.031504335083525;2.0898876404494384;30.66867683575736
